record_id,event_time_utc,asset_class,program_value_band,schedule_criticality,robot_type,task_type,shift,terrain,weather,autonomy_level,battery_pct,signal_strength_pct,payload_kg,task_duration_min,cycle_time_sec,energy_used_kwh,operator_interventions,near_miss_count,planned_maintenance_flag,unplanned_downtime_min,qa_tolerance_mm,qa_deviation_mm,qa_pass_flag,value_at_risk_musd,delay_risk_pct,estimated_rework_cost_usd,productivity_score,task_success_label
CRI-000619,2025-01-05T02:51:00Z,semiconductor_fab,very_high,critical,bricklaying_robot,masonry,day,flat,high_heat,3,68,99,484,120,40.66,7.34,5,0,0,20,2.42,2.94,0,10.19,37.26,156576.64,69.74,0
CRI-000620,2025-01-05T03:00:00Z,hospital,high,critical,rebar_tying_robot,rebar_tying,day,flat,heavy_rain,4,21,85,76,176,12.84,13.46,2,0,0,6,2.68,1.99,1,4.63,35.4,0.0,66.7,0
CRI-000621,2025-01-05T03:09:00Z,long_span_bridge,very_high,critical,inspection_drone,qa_inspection,day,flat,light_rain,5,66,82,23,212,56.95,7.02,5,0,0,5,7.27,7.99,0,10.51,22.28,108103.12,79.47,0
CRI-000622,2025-01-05T03:18:00Z,hospital,high,critical,bricklaying_robot,masonry,night,flat,high_heat,4,58,97,495,85,35.22,3.62,2,0,0,2,2.15,1.74,1,5.28,18.23,0.0,82.47,1
CRI-000623,2025-01-05T03:27:00Z,data_center,high,critical,bricklaying_robot,masonry,day,sloped,clear,3,60,95,108,91,13.98,8.92,1,0,1,0,2.24,1.38,1,6.65,18.1,0.0,81.9,1
CRI-000624,2025-01-05T03:36:00Z,data_center,high,critical,bricklaying_robot,masonry,day,confined,cloudy,4,41,85,111,246,13.47,8.33,2,0,0,13,2.53,1.74,1,7.82,20.55,0.0,84.0,1
CRI-000625,2025-01-05T03:45:00Z,data_center,high,critical,rebar_tying_robot,rebar_tying,day,flat,light_rain,5,55,89,70,238,12.52,10.19,1,0,0,8,2.72,1.51,1,3.33,19.15,0.0,83.65,1
CRI-000626,2025-01-05T03:54:00Z,hospital,high,critical,material_transport_rover,material_transport,night,flat,windy,4,75,70,1554,321,291.42,80.34,5,0,0,1,3.4,3.31,1,5.0,30.68,0.0,69.67,0
CRI-000627,2025-01-05T04:03:00Z,metro_tunnel,very_high,high,bricklaying_robot,masonry,day,mixed,clear,4,47,88,289,258,37.8,15.85,4,0,0,12,8.78,10.64,0,5.48,24.73,71612.03,79.47,0
CRI-000628,2025-01-05T04:12:00Z,semiconductor_fab,very_high,critical,autonomous_excavator,bulk_excavation,day,sloped,light_rain,2,64,70,1507,97,287.7,36.83,0,0,0,8,1.19,0.98,1,3.2,28.37,0.0,74.43,1
CRI-000629,2025-01-05T04:21:00Z,long_span_bridge,very_high,critical,inspection_drone,progress_scan,day,mixed,clear,3,38,85,4,54,134.12,1.6,3,0,0,2,6.04,3.92,1,4.34,19.09,0.0,81.61,1
CRI-000630,2025-01-05T04:30:00Z,airport_terminal,high,high,bricklaying_robot,masonry,day,flat,windy,2,54,80,145,209,26.79,15.54,2,0,0,0,3.05,2.47,1,5.19,19.51,0.0,80.49,1
CRI-000631,2025-01-05T04:39:00Z,airport_terminal,high,high,concrete_printing_robot,concrete_printing,day,flat,cloudy,3,34,100,334,323,123.36,85.34,1,0,0,11,3.75,3.54,1,6.31,17.59,0.0,86.26,1
CRI-000632,2025-01-05T04:48:00Z,semiconductor_fab,very_high,critical,inspection_drone,progress_scan,night,confined,cloudy,4,26,84,25,161,103.99,2.85,2,0,1,13,2.56,2.26,1,6.21,33.26,0.0,71.29,0
CRI-000633,2025-01-05T04:57:00Z,metro_tunnel,very_high,high,bricklaying_robot,masonry,day,mixed,cold,5,100,76,141,171,32.67,16.6,4,0,0,0,5.17,5.73,0,5.17,15.33,11186.38,84.67,0
CRI-000634,2025-01-05T05:06:00Z,semiconductor_fab,very_high,critical,rebar_tying_robot,rebar_tying,day,sloped,clear,2,77,94,112,304,10.08,14.58,3,0,0,0,1.63,1.97,0,8.46,25.44,91344.35,74.56,0
CRI-000635,2025-01-05T05:15:00Z,semiconductor_fab,very_high,critical,autonomous_excavator,bulk_excavation,day,mixed,clear,2,66,87,2126,222,152.85,125.58,4,0,0,4,2.52,2.52,1,3.35,25.09,0.0,76.31,1
CRI-000636,2025-01-05T05:24:00Z,airport_terminal,high,high,concrete_printing_robot,concrete_printing,day,flat,high_heat,3,48,72,446,61,94.83,15.39,3,0,0,0,4.48,4.17,1,3.5,26.41,0.0,73.59,1
CRI-000637,2025-01-05T05:33:00Z,metro_tunnel,very_high,high,concrete_printing_robot,concrete_printing,night,flat,clear,3,100,91,330,265,41.15,39.83,2,0,0,2,5.4,3.55,1,4.42,19.4,0.0,81.3,1
CRI-000638,2025-01-05T05:42:00Z,data_center,high,critical,bricklaying_robot,masonry,day,flat,clear,2,43,88,331,23,19.23,0.93,3,0,0,4,4.64,4.21,1,2.49,27.33,0.0,74.07,1
CRI-000639,2025-01-05T05:51:00Z,airport_terminal,high,high,bricklaying_robot,masonry,day,flat,cloudy,4,60,76,141,353,16.99,12.65,2,0,0,7,4.81,4.84,0,2.27,20.38,31937.85,82.07,0
CRI-000640,2025-01-05T06:00:00Z,metro_tunnel,very_high,high,rebar_tying_robot,rebar_tying,night,flat,light_rain,4,45,98,133,47,22.84,1.73,1,0,1,1,9.34,10.65,0,2.09,16.88,31152.22,83.47,0
CRI-000641,2025-01-05T06:09:00Z,data_center,high,critical,material_transport_rover,material_transport,day,flat,light_rain,4,80,85,1267,59,244.91,14.43,1,0,0,0,4.56,4.48,1,7.55,18.27,0.0,81.73,1
CRI-000642,2025-01-05T06:18:00Z,hospital,high,critical,rebar_tying_robot,rebar_tying,day,flat,clear,3,65,72,91,37,29.36,1.5,2,0,0,13,2.53,3.04,0,2.13,16.78,28039.12,87.77,0
CRI-000643,2025-01-05T06:27:00Z,airport_terminal,high,high,autonomous_excavator,precision_grading,day,mixed,clear,3,92,92,3678,308,250.91,190.02,1,0,1,4,3.46,2.06,1,4.09,12.13,0.0,89.27,1
CRI-000644,2025-01-05T06:36:00Z,long_span_bridge,very_high,critical,inspection_drone,qa_inspection,night,sloped,windy,4,79,76,9,116,44.35,2.4,3,0,0,1,3.01,3.03,0,6.2,24.38,57833.07,75.97,0
CRI-000645,2025-01-05T06:45:00Z,data_center,high,critical,material_transport_rover,material_transport,day,flat,clear,5,87,75,2506,296,103.71,63.91,0,0,0,13,3.04,2.04,1,3.76,11.42,0.0,93.13,1
CRI-000646,2025-01-05T06:54:00Z,metro_tunnel,very_high,high,concrete_printing_robot,concrete_printing,day,mixed,clear,5,60,99,652,104,164.01,18.11,1,0,0,9,9.51,11.77,0,6.75,6.25,99673.66,96.9,0
CRI-000647,2025-01-05T07:03:00Z,hospital,high,critical,rebar_tying_robot,rebar_tying,day,flat,clear,4,23,86,155,360,30.5,22.76,3,0,0,3,3.37,3.71,0,5.6,24.29,89901.96,76.76,0
CRI-000648,2025-01-05T07:12:00Z,hospital,high,critical,concrete_printing_robot,concrete_printing,night,mixed,windy,5,46,90,292,20,164.51,5.88,2,0,0,0,3.6,3.23,1,2.69,16.3,0.0,83.7,1
CRI-000649,2025-01-05T07:21:00Z,data_center,high,critical,material_transport_rover,material_transport,day,flat,cold,3,44,75,524,149,195.78,14.57,3,1,0,0,4.83,4.89,0,3.73,33.43,24456.86,76.57,0
CRI-000650,2025-01-05T07:30:00Z,airport_terminal,high,high,concrete_printing_robot,concrete_printing,night,mixed,windy,3,50,92,651,70,96.29,15.46,0,0,0,5,5.64,6.85,0,3.4,17.99,45511.52,83.76,0
CRI-000651,2025-01-05T07:39:00Z,data_center,high,critical,bricklaying_robot,masonry,day,mixed,clear,5,76,82,320,37,18.3,3.01,2,0,1,0,4.11,3.56,1,5.94,8.76,0.0,91.24,1
CRI-000652,2025-01-05T07:48:00Z,data_center,high,critical,inspection_drone,progress_scan,day,flat,clear,4,86,90,4,284,76.39,10.39,2,0,0,0,2.88,1.91,1,2.21,15.91,0.0,84.09,1
CRI-000653,2025-01-05T07:57:00Z,data_center,high,critical,concrete_printing_robot,concrete_printing,night,sloped,clear,5,66,71,697,272,68.17,52.65,2,0,0,7,4.1,4.87,0,6.31,17.03,65886.25,85.42,0
CRI-000654,2025-01-05T08:06:00Z,hospital,high,critical,bricklaying_robot,masonry,day,mixed,clear,4,31,83,365,236,9.34,9.65,1,0,0,3,3.76,3.82,0,2.34,7.7,9507.21,93.35,0
CRI-000655,2025-01-05T08:15:00Z,data_center,high,critical,autonomous_excavator,bulk_excavation,day,confined,windy,3,51,85,1559,318,229.31,172.52,5,0,0,8,2.7,1.76,1,1.57,37.66,0.0,65.14,0
CRI-000656,2025-01-05T08:24:00Z,data_center,high,critical,material_transport_rover,material_transport,day,confined,windy,2,49,97,2194,264,203.62,24.81,1,0,0,3,3.16,3.14,1,2.45,27.31,0.0,73.74,1
CRI-000657,2025-01-05T08:33:00Z,metro_tunnel,very_high,high,autonomous_excavator,precision_grading,night,mixed,cloudy,3,70,96,1875,228,114.39,111.07,0,1,0,0,9.22,10.11,0,8.98,26.38,99647.0,83.62,0
CRI-000658,2025-01-05T08:42:00Z,metro_tunnel,very_high,high,material_transport_rover,material_transport,night,mixed,cloudy,3,99,75,2286,58,189.82,4.69,2,0,0,11,4.4,2.68,1,6.81,27.02,0.0,76.83,1
CRI-000659,2025-01-05T08:51:00Z,hospital,high,critical,bricklaying_robot,masonry,day,confined,heavy_rain,5,78,86,432,321,31.33,36.39,0,0,0,3,3.21,3.25,0,1.5,22.14,10704.23,78.91,0
CRI-000660,2025-01-05T09:00:00Z,hospital,high,critical,material_transport_rover,material_transport,day,flat,clear,3,83,77,1230,309,117.38,80.76,1,0,0,17,2.38,1.87,1,4.29,18.12,0.0,87.83,1
CRI-000661,2025-01-05T09:09:00Z,airport_terminal,high,high,rebar_tying_robot,rebar_tying,day,mixed,clear,4,44,95,45,169,22.6,6.02,1,0,0,4,5.37,6.07,0,4.08,12.19,37801.81,89.21,0
CRI-000662,2025-01-05T09:18:00Z,semiconductor_fab,very_high,critical,inspection_drone,progress_scan,day,mixed,cloudy,3,66,96,3,116,116.5,1.61,1,0,0,0,1.99,2.4,0,7.6,13.42,45489.94,86.58,0
CRI-000663,2025-01-05T09:27:00Z,long_span_bridge,very_high,critical,material_transport_rover,material_transport,day,flat,windy,2,41,73,473,41,314.15,5.25,1,0,0,12,5.74,4.24,1,8.34,27.76,0.0,76.44,1
CRI-000664,2025-01-05T09:36:00Z,hospital,high,critical,autonomous_excavator,bulk_excavation,day,flat,clear,3,47,77,1892,302,209.9,121.53,1,0,0,0,2.05,1.97,1,6.32,14.75,0.0,85.25,1
CRI-000665,2025-01-05T09:45:00Z,data_center,high,critical,rebar_tying_robot,rebar_tying,day,confined,windy,4,33,73,76,255,21.85,18.13,2,1,0,10,4.75,3.54,1,4.33,31.05,0.0,82.45,0
CRI-000666,2025-01-05T09:54:00Z,hospital,high,critical,rebar_tying_robot,rebar_tying,day,mixed,heavy_rain,2,67,97,153,159,11.33,9.51,1,0,1,0,2.87,3.34,0,3.79,27.91,32718.47,72.09,0
CRI-000667,2025-01-05T10:03:00Z,data_center,high,critical,rebar_tying_robot,rebar_tying,day,flat,windy,4,44,76,78,168,29.36,7.49,2,0,0,9,4.63,5.66,0,5.7,23.87,72367.46,79.28,0
CRI-000668,2025-01-05T10:12:00Z,data_center,high,critical,inspection_drone,progress_scan,day,flat,clear,3,72,72,9,207,128.95,2.92,1,0,0,5,2.47,1.74,1,4.95,18.19,0.0,83.56,1
CRI-000669,2025-01-05T10:21:00Z,semiconductor_fab,very_high,critical,autonomous_excavator,bulk_excavation,night,flat,clear,4,24,78,2655,96,190.27,64.51,5,0,0,10,1.56,1.86,0,7.68,37.61,25989.62,65.89,0
CRI-000670,2025-01-05T10:30:00Z,data_center,high,critical,material_transport_rover,material_transport,day,flat,clear,3,20,95,565,54,291.85,6.83,4,0,0,0,4.35,4.02,1,3.9,28.49,0.0,71.51,0
CRI-000671,2025-01-05T10:39:00Z,data_center,high,critical,autonomous_excavator,precision_grading,night,mixed,heavy_rain,2,82,98,998,260,145.67,92.9,3,0,0,4,4.59,5.21,0,3.1,40.82,11309.24,60.58,0
CRI-000672,2025-01-05T10:48:00Z,semiconductor_fab,very_high,critical,material_transport_rover,material_transport,day,flat,clear,3,80,91,1904,288,199.99,57.33,2,0,0,0,2.04,2.24,0,6.65,18.24,106752.79,81.76,0
CRI-000673,2025-01-05T10:57:00Z,data_center,high,critical,concrete_printing_robot,concrete_printing,day,mixed,light_rain,3,56,73,484,173,89.18,29.17,1,0,0,0,2.6,1.46,1,2.46,16.41,0.0,83.59,1
CRI-000674,2025-01-05T11:06:00Z,metro_tunnel,very_high,high,material_transport_rover,material_transport,day,confined,clear,5,50,85,1771,124,198.99,19.18,0,0,0,9,4.31,5.23,0,4.22,16.17,37880.16,86.98,0
CRI-000675,2025-01-05T11:15:00Z,semiconductor_fab,very_high,critical,material_transport_rover,material_transport,day,sloped,clear,4,23,99,527,200,159.44,26.9,5,0,0,1,2.01,1.12,1,8.05,33.01,0.0,67.34,0
CRI-000676,2025-01-05T11:24:00Z,airport_terminal,high,high,bricklaying_robot,masonry,day,mixed,cloudy,3,59,79,379,83,37.92,8.22,1,0,0,12,4.3,3.91,1,5.54,18.85,0.0,85.35,1
CRI-000677,2025-01-05T11:33:00Z,data_center,high,critical,concrete_printing_robot,concrete_printing,day,mixed,windy,3,36,94,493,161,92.19,18.73,3,0,0,1,2.91,3.54,0,4.21,17.72,17996.47,82.63,0
CRI-000678,2025-01-05T11:42:00Z,hospital,high,critical,bricklaying_robot,masonry,day,sloped,clear,3,79,95,164,272,11.0,24.85,4,0,0,6,3.62,2.86,1,3.58,20.59,0.0,81.51,1
CRI-000679,2025-01-05T11:51:00Z,hospital,high,critical,material_transport_rover,material_transport,day,flat,windy,4,93,86,1254,135,304.48,21.35,1,0,0,0,2.54,3.07,0,6.45,18.54,70146.28,81.46,0
CRI-000680,2025-01-05T12:00:00Z,metro_tunnel,very_high,high,bricklaying_robot,masonry,day,sloped,heavy_rain,3,49,84,437,297,24.7,20.52,5,0,0,0,6.4,6.06,1,6.67,34.86,0.0,65.14,0
CRI-000681,2025-01-05T12:09:00Z,metro_tunnel,very_high,high,autonomous_excavator,precision_grading,day,flat,clear,5,60,100,2792,271,396.55,127.84,2,0,0,7,5.28,4.49,1,8.03,11.52,0.0,90.93,1
CRI-000682,2025-01-05T12:18:00Z,hospital,high,critical,autonomous_excavator,bulk_excavation,night,flat,clear,4,81,98,3656,351,144.36,113.11,6,0,0,13,2.94,1.68,1,4.73,25.79,0.0,78.76,1
CRI-000683,2025-01-05T12:27:00Z,airport_terminal,high,high,autonomous_excavator,bulk_excavation,day,flat,clear,5,28,71,1587,107,386.54,70.31,0,0,0,0,4.47,3.29,1,1.62,10.99,0.0,89.01,1
CRI-000684,2025-01-05T12:36:00Z,hospital,high,critical,bricklaying_robot,masonry,day,flat,windy,4,54,71,163,262,35.36,16.88,1,0,0,6,3.02,2.28,1,5.44,18.98,0.0,83.12,1
CRI-000685,2025-01-05T12:45:00Z,semiconductor_fab,very_high,critical,bricklaying_robot,masonry,day,flat,clear,2,93,98,309,84,12.23,3.33,3,0,0,5,2.54,2.62,0,6.92,24.65,80719.48,77.1,0
CRI-000686,2025-01-05T12:54:00Z,long_span_bridge,very_high,critical,inspection_drone,progress_scan,day,mixed,high_heat,2,38,82,2,149,63.69,4.98,3,0,0,5,5.32,6.53,0,6.32,25.41,83292.66,76.34,0
CRI-000687,2025-01-05T13:03:00Z,airport_terminal,high,high,material_transport_rover,material_transport,night,sloped,cold,3,39,100,1620,95,72.61,9.68,2,0,0,6,4.54,4.07,1,2.25,33.25,0.0,68.85,0
CRI-000688,2025-01-05T13:12:00Z,semiconductor_fab,very_high,critical,bricklaying_robot,masonry,day,sloped,clear,5,43,76,457,278,16.57,18.68,4,0,0,11,2.06,1.98,1,9.93,19.97,0.0,83.88,1
CRI-000689,2025-01-05T13:21:00Z,long_span_bridge,very_high,critical,inspection_drone,progress_scan,night,flat,cloudy,3,70,88,16,233,131.13,8.62,1,0,0,0,6.04,4.3,1,6.32,21.5,0.0,78.5,1
CRI-000690,2025-01-05T13:30:00Z,data_center,high,critical,rebar_tying_robot,rebar_tying,day,flat,clear,3,75,77,34,160,19.92,11.44,1,0,0,7,4.82,2.71,1,6.48,13.56,0.0,88.89,1
CRI-000691,2025-01-05T13:39:00Z,airport_terminal,high,high,concrete_printing_robot,concrete_printing,day,sloped,cloudy,5,67,87,305,27,134.34,3.34,2,1,0,0,4.94,5.99,0,5.55,26.78,65833.31,83.22,0
CRI-000692,2025-01-05T13:48:00Z,airport_terminal,high,high,concrete_printing_robot,concrete_printing,day,flat,high_heat,2,54,79,170,59,177.51,16.27,5,0,0,2,5.56,3.07,1,5.81,27.8,0.0,72.9,1
CRI-000693,2025-01-05T13:57:00Z,data_center,high,critical,concrete_printing_robot,concrete_printing,night,sloped,clear,3,33,85,185,202,149.41,35.56,2,0,0,0,3.16,2.16,1,7.42,23.92,0.0,76.08,1
CRI-000694,2025-01-05T14:06:00Z,metro_tunnel,very_high,high,autonomous_excavator,bulk_excavation,day,sloped,clear,4,79,99,2193,219,352.62,106.73,2,0,0,0,8.84,9.66,0,6.66,14.95,71896.81,85.05,0
CRI-000695,2025-01-05T14:15:00Z,airport_terminal,high,high,material_transport_rover,material_transport,night,sloped,heavy_rain,4,76,82,421,38,195.87,2.88,2,0,0,9,4.07,5.05,0,3.61,33.91,59722.96,69.24,0
CRI-000696,2025-01-05T14:24:00Z,metro_tunnel,very_high,high,autonomous_excavator,bulk_excavation,day,mixed,heavy_rain,2,35,85,3773,194,133.92,126.36,0,0,0,3,8.72,8.69,1,5.19,31.8,0.0,69.25,0
CRI-000697,2025-01-05T14:33:00Z,long_span_bridge,very_high,critical,material_transport_rover,material_transport,night,confined,light_rain,3,70,72,2290,177,281.59,27.08,4,0,1,5,3.13,2.35,1,3.67,37.13,0.0,64.62,0
CRI-000698,2025-01-05T14:42:00Z,data_center,high,critical,autonomous_excavator,bulk_excavation,night,flat,cold,2,91,76,1001,161,196.23,101.37,2,0,0,1,4.26,5.07,0,7.58,25.22,77247.55,75.13,0
CRI-000699,2025-01-05T14:51:00Z,long_span_bridge,very_high,critical,material_transport_rover,material_transport,day,confined,clear,3,71,72,463,90,80.62,23.12,2,0,0,0,5.94,3.71,1,5.57,19.62,0.0,80.38,1
CRI-000700,2025-01-05T15:00:00Z,hospital,high,critical,inspection_drone,qa_inspection,day,mixed,clear,4,31,90,24,84,36.17,3.23,3,0,1,0,3.73,3.38,1,3.88,17.14,0.0,82.86,1
CRI-000701,2025-01-05T15:09:00Z,metro_tunnel,very_high,high,rebar_tying_robot,rebar_tying,day,flat,cloudy,4,42,96,118,322,16.7,17.67,1,0,0,1,5.62,5.52,1,3.91,8.9,0.0,91.45,1
CRI-000702,2025-01-05T15:18:00Z,data_center,high,critical,inspection_drone,qa_inspection,day,mixed,light_rain,5,92,73,23,40,43.86,0.55,4,0,0,1,2.14,1.29,1,3.3,24.04,0.0,76.31,1
CRI-000703,2025-01-05T15:27:00Z,data_center,high,critical,autonomous_excavator,bulk_excavation,day,mixed,clear,2,100,95,2483,213,309.34,126.69,3,0,0,7,3.33,2.3,1,3.8,18.62,0.0,83.83,1
CRI-000704,2025-01-05T15:36:00Z,airport_terminal,high,high,concrete_printing_robot,concrete_printing,day,flat,cold,3,38,71,569,288,76.92,54.02,3,0,0,0,5.64,3.66,1,1.28,19.73,0.0,80.27,1
CRI-000705,2025-01-05T15:45:00Z,hospital,high,critical,bricklaying_robot,masonry,day,mixed,windy,3,79,100,192,244,38.67,8.5,2,0,0,5,2.47,2.2,1,3.8,15.84,0.0,85.91,1
CRI-000706,2025-01-05T15:54:00Z,airport_terminal,high,high,inspection_drone,progress_scan,day,mixed,windy,4,69,70,4,143,127.35,1.98,6,0,0,9,3.73,4.55,0,4.53,25.33,71698.18,77.82,0
CRI-000707,2025-01-05T16:03:00Z,airport_terminal,high,high,inspection_drone,qa_inspection,day,sloped,clear,4,71,88,6,75,106.58,2.27,1,0,0,9,4.27,4.43,0,3.53,14.57,38913.25,88.58,0
CRI-000708,2025-01-05T16:12:00Z,hospital,high,critical,autonomous_excavator,precision_grading,day,flat,cloudy,2,61,81,2165,272,168.96,194.46,1,0,0,3,2.03,1.22,1,3.26,23.06,0.0,77.99,1
CRI-000709,2025-01-05T16:21:00Z,hospital,high,critical,material_transport_rover,material_transport,night,mixed,clear,4,46,93,399,151,63.51,28.33,3,0,0,9,2.24,1.67,1,2.15,22.68,0.0,80.47,1
CRI-000710,2025-01-05T16:30:00Z,data_center,high,critical,bricklaying_robot,masonry,day,mixed,clear,4,18,99,190,230,38.06,9.66,4,0,1,0,3.51,2.49,1,6.03,18.49,0.0,81.51,1
CRI-000711,2025-01-05T16:39:00Z,hospital,high,critical,rebar_tying_robot,rebar_tying,night,mixed,light_rain,4,42,75,26,111,11.09,3.97,3,0,0,0,2.27,1.98,1,1.74,29.54,0.0,70.46,0
CRI-000712,2025-01-05T16:48:00Z,data_center,high,critical,material_transport_rover,material_transport,day,mixed,heavy_rain,5,38,85,393,292,112.53,69.07,2,0,1,13,3.26,1.99,1,4.2,26.74,0.0,77.81,1
CRI-000713,2025-01-05T16:57:00Z,data_center,high,critical,material_transport_rover,material_transport,day,confined,high_heat,4,90,76,2073,162,154.72,30.98,4,0,0,0,4.78,5.3,0,3.42,23.95,30687.75,76.05,0
CRI-000714,2025-01-05T17:06:00Z,data_center,high,critical,inspection_drone,qa_inspection,day,flat,light_rain,4,86,100,13,352,87.58,10.85,4,0,0,0,2.41,2.2,1,2.32,17.73,0.0,82.27,1
CRI-000715,2025-01-05T17:15:00Z,airport_terminal,high,high,autonomous_excavator,bulk_excavation,day,mixed,cloudy,2,51,80,980,238,254.42,157.82,0,0,1,0,3.42,3.77,0,2.06,16.12,17163.58,83.88,0
CRI-000716,2025-01-05T17:24:00Z,airport_terminal,high,high,autonomous_excavator,precision_grading,day,confined,cloudy,3,22,94,3523,32,375.44,19.63,3,0,0,3,3.25,2.16,1,1.67,27.66,0.0,73.39,1
CRI-000717,2025-01-05T17:33:00Z,metro_tunnel,very_high,high,concrete_printing_robot,concrete_printing,day,confined,clear,2,37,81,616,350,77.03,57.51,2,0,0,12,4.96,4.62,1,6.05,29.32,0.0,74.88,1
CRI-000718,2025-01-05T17:42:00Z,metro_tunnel,very_high,high,rebar_tying_robot,rebar_tying,day,mixed,heavy_rain,2,66,85,21,42,21.58,1.06,4,0,0,4,5.57,4.02,1,4.71,37.06,0.0,64.34,0
CRI-000719,2025-01-05T17:51:00Z,hospital,high,critical,inspection_drone,qa_inspection,day,flat,clear,3,59,81,6,315,61.92,2.04,2,0,0,0,3.43,3.39,1,3.26,12.8,0.0,87.2,1
CRI-000720,2025-01-05T18:00:00Z,airport_terminal,high,high,autonomous_excavator,bulk_excavation,day,sloped,clear,5,68,78,3076,290,335.01,119.88,3,0,0,0,5.2,6.36,0,3.95,12.48,22654.16,87.52,0
CRI-000721,2025-01-05T18:09:00Z,data_center,high,critical,material_transport_rover,material_transport,day,flat,cloudy,2,26,74,1458,107,216.52,21.26,2,0,1,0,4.0,3.06,1,7.22,24.89,0.0,75.11,1
CRI-000722,2025-01-05T18:18:00Z,airport_terminal,high,high,inspection_drone,progress_scan,day,sloped,clear,2,23,96,21,219,34.58,8.35,0,0,0,13,4.12,3.1,1,5.77,26.16,0.0,78.39,1
CRI-000723,2025-01-05T18:27:00Z,hospital,high,critical,rebar_tying_robot,rebar_tying,night,mixed,clear,4,78,82,89,282,20.97,18.92,1,0,0,14,3.01,3.59,0,3.03,19.9,28829.08,85.0,0
CRI-000724,2025-01-05T18:36:00Z,data_center,high,critical,bricklaying_robot,masonry,day,mixed,light_rain,4,61,71,229,142,14.16,7.39,2,0,0,12,4.91,5.53,0,5.32,19.55,20390.0,84.65,0
CRI-000725,2025-01-05T18:45:00Z,airport_terminal,high,high,rebar_tying_robot,rebar_tying,day,mixed,clear,3,33,87,76,323,8.38,19.4,6,0,0,8,4.48,2.89,1,1.43,28.84,0.0,73.96,1
CRI-000726,2025-01-05T18:54:00Z,data_center,high,critical,autonomous_excavator,precision_grading,day,flat,light_rain,3,82,97,2948,24,98.47,9.12,1,1,1,17,4.46,5.57,0,6.56,37.14,25706.05,78.81,0
CRI-000727,2025-01-05T19:03:00Z,hospital,high,critical,autonomous_excavator,bulk_excavation,day,mixed,windy,3,54,96,3768,232,392.92,158.3,3,0,0,2,3.36,2.77,1,5.87,24.81,0.0,75.89,1
CRI-000728,2025-01-05T19:12:00Z,metro_tunnel,very_high,high,inspection_drone,progress_scan,day,flat,clear,4,61,96,14,119,36.33,3.61,3,0,1,9,9.65,9.4,1,5.38,17.73,0.0,85.42,1
CRI-000729,2025-01-05T19:21:00Z,data_center,high,critical,autonomous_excavator,precision_grading,day,confined,clear,2,64,90,1773,272,399.07,132.13,5,0,1,11,4.9,5.25,0,6.35,34.61,93332.65,69.24,0
CRI-000730,2025-01-05T19:30:00Z,long_span_bridge,very_high,critical,rebar_tying_robot,rebar_tying,day,flat,cloudy,5,29,96,54,253,7.89,18.62,3,0,0,1,4.06,4.94,0,5.39,22.28,45528.8,78.07,0
CRI-000731,2025-01-05T19:39:00Z,hospital,high,critical,concrete_printing_robot,concrete_printing,night,flat,cloudy,4,36,89,370,168,143.7,19.5,3,1,0,11,2.48,2.92,0,3.46,37.7,22409.05,76.15,0
CRI-000732,2025-01-05T19:48:00Z,hospital,high,critical,material_transport_rover,material_transport,day,mixed,clear,4,33,71,323,330,306.68,56.84,4,0,0,7,3.99,3.82,1,4.16,15.94,0.0,86.51,1
CRI-000733,2025-01-05T19:57:00Z,hospital,high,critical,bricklaying_robot,masonry,day,mixed,clear,5,71,94,479,356,17.37,28.92,0,0,0,0,3.21,3.11,1,6.4,3.39,0.0,96.61,1
CRI-000734,2025-01-05T20:06:00Z,semiconductor_fab,very_high,critical,inspection_drone,progress_scan,day,mixed,windy,2,90,73,10,311,92.35,12.17,2,0,0,14,1.39,0.93,1,10.02,25.23,0.0,79.67,1
CRI-000735,2025-01-05T20:15:00Z,data_center,high,critical,concrete_printing_robot,concrete_printing,night,flat,cloudy,4,20,87,220,254,145.75,74.85,1,0,0,4,2.09,1.8,1,7.63,22.88,0.0,78.52,1
CRI-000736,2025-01-05T20:24:00Z,data_center,high,critical,material_transport_rover,material_transport,night,mixed,windy,4,89,94,1416,21,329.18,5.44,5,0,0,4,4.66,2.95,1,5.47,29.53,0.0,71.87,0
CRI-000737,2025-01-05T20:33:00Z,metro_tunnel,very_high,high,rebar_tying_robot,rebar_tying,day,mixed,windy,3,52,72,111,196,16.58,5.64,3,0,0,0,8.98,5.03,1,7.04,20.63,0.0,79.37,1
CRI-000738,2025-01-05T20:42:00Z,data_center,high,critical,inspection_drone,progress_scan,night,mixed,windy,3,42,94,8,320,114.54,5.08,2,0,1,25,3.53,3.49,1,7.73,31.94,0.0,76.81,1
